item_id,cefr_level,kind,section,concept_group,concept
pcic-01470,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],escalera
pcic-01471,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],terraza
pcic-01472,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],jardín
pcic-01473,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],ventana
pcic-01474,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],puerta
pcic-01475,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],sala de estar
pcic-01476,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],dormitorio
pcic-01477,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],cocina
pcic-01478,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],baño
pcic-01479,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],salón
pcic-01480,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],garaje
pcic-01481,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],nuevo
pcic-01482,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],exterior
pcic-01483,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],interior
pcic-01484,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],céntrico
pcic-01485,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],comunicado
pcic-01486,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],aire acondicionado
pcic-01487,A1,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],calefacción
pcic-01488,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],edificio
pcic-01489,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],chalé
pcic-01490,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],piso de estudiantes
pcic-01491,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],pasillo
pcic-01492,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],suelo
pcic-01493,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],techo
pcic-01494,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],pared
pcic-01495,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],dormitorio de invitados
pcic-01496,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],propietario
pcic-01497,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],de   habitaciones
pcic-01498,A2,vocab,nociones_especificas,10.2. Características de la vivienda [ v. Saberes y comportamientos socioculturales 1.9. ],estado
pcic-01499,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],limpio
pcic-01500,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],sucio
pcic-01501,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],la casa
pcic-01502,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],la cocina
pcic-01503,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],el baño
pcic-01504,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],los platos
pcic-01505,A2,vocab,nociones_especificas,10.3. Actividades domésticas [ v. Saberes y comportamientos socioculturales 1.9. ],la ropa
pcic-01506,A1,vocab,nociones_especificas,10.4. Objetos domésticos,cama
pcic-01507,A1,vocab,nociones_especificas,10.4. Objetos domésticos,sofá
pcic-01508,A1,vocab,nociones_especificas,10.4. Objetos domésticos,sillón
pcic-01509,A1,vocab,nociones_especificas,10.4. Objetos domésticos,ducha
pcic-01510,A1,vocab,nociones_especificas,10.4. Objetos domésticos,lavabo
pcic-01511,A1,vocab,nociones_especificas,10.4. Objetos domésticos,vídeo
pcic-01512,A1,vocab,nociones_especificas,10.4. Objetos domésticos,DVD
pcic-01513,A2,vocab,nociones_especificas,10.4. Objetos domésticos,eléctrica
pcic-01514,A2,vocab,nociones_especificas,10.4. Objetos domésticos,de gas
pcic-01515,A2,vocab,nociones_especificas,10.4. Objetos domésticos,nevera
pcic-01516,A2,vocab,nociones_especificas,10.4. Objetos domésticos,lavadora
pcic-01517,A2,vocab,nociones_especificas,10.4. Objetos domésticos,lavaplatos
pcic-01518,A2,vocab,nociones_especificas,10.4. Objetos domésticos,microondas
pcic-01519,A2,vocab,nociones_especificas,10.4. Objetos domésticos,cocina
pcic-01520,A1,vocab,nociones_especificas,11.1. Servicio postal [ v. Nociones específicas 9.2. ],carta
pcic-01521,A1,vocab,nociones_especificas,11.1. Servicio postal [ v. Nociones específicas 9.2. ],postal
pcic-01522,A2,vocab,nociones_especificas,11.1. Servicio postal [ v. Nociones específicas 9.2. ],correos
pcic-01523,A2,vocab,nociones_especificas,11.1. Servicio postal [ v. Nociones específicas 9.2. ],ir a Correos
pcic-01524,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],banco
pcic-01525,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],dinero
pcic-01526,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],euro
pcic-01527,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],céntimo
pcic-01528,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],tarjeta
pcic-01529,A1,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],cambiar dinero
pcic-01530,A2,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],moneda
pcic-01531,A2,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],billete
pcic-01532,A2,vocab,nociones_especificas,11.3. Servicios financieros [ v. Nociones específicas 12.4. ],cajero automático
pcic-01533,A1,vocab,nociones_especificas,"11.4. Servicios sanitarios [ v. Nociones específicas 13.4. , Saberes y comportamientos soioculturales 1.12.2. ]",hospital
pcic-01534,A1,vocab,nociones_especificas,"11.4. Servicios sanitarios [ v. Nociones específicas 13.4. , Saberes y comportamientos soioculturales 1.12.2. ]",enfermera
pcic-01535,A2,vocab,nociones_especificas,"11.4. Servicios sanitarios [ v. Nociones específicas 13.4. , Saberes y comportamientos soioculturales 1.12.2. ]",Seguridad Social
pcic-01536,A2,vocab,nociones_especificas,"11.4. Servicios sanitarios [ v. Nociones específicas 13.4. , Saberes y comportamientos soioculturales 1.12.2. ]",ambulancia
pcic-01537,A2,vocab,nociones_especificas,"11.4. Servicios sanitarios [ v. Nociones específicas 13.4. , Saberes y comportamientos soioculturales 1.12.2. ]",Cruz Roja
pcic-01538,A1,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",policía
pcic-01539,A1,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",bombero
pcic-01540,A2,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",comisaría
pcic-01541,A2,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",socorro
pcic-01542,A2,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",a la policía
pcic-01543,A2,vocab,nociones_especificas,"11.6. Servicios de protección y seguridad [ v. Nociones específicas 17.3. , Saberes y comportamientos socioculturales 1.16. ]",a los bomberos
pcic-01544,A2,vocab,nociones_especificas,11.7. Servicios sociales [ v. Saberes y comportamientos socioculturales 1.15. ],teléfono de emergencia
pcic-01545,A1,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",mercado
pcic-01546,A1,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",salida
pcic-01547,A1,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",comprador
pcic-01548,A1,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",vendedor
pcic-01549,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",centro comercial
pcic-01550,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",papelería
pcic-01551,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",peluquería
pcic-01552,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",quiosco
pcic-01553,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",estanco
pcic-01554,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",frutería
pcic-01555,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",carnicería
pcic-01556,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",ropa
pcic-01557,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",de deportes
pcic-01558,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",de regalos
pcic-01559,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",de decoración
pcic-01560,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",de discos
pcic-01561,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",agencia de viajes
pcic-01562,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",frutero
pcic-01563,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",carnicero
pcic-01564,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",panadero
pcic-01565,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",devolver
pcic-01566,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",cambiar
pcic-01567,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",de tiendas
pcic-01568,A2,vocab,nociones_especificas,"12.1. Lugares, personas y actividades [ v. Nociones específicas 15.3. , 20.3.1. , Saberes y comportamientos socioculturales 1.11. ]",hacer la compra
pcic-01569,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",pantalones
pcic-01570,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",vaqueros
pcic-01571,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",falda
pcic-01572,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",camisa
pcic-01573,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",jersey
pcic-01574,A1,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",zapatos
pcic-01575,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",blusa
pcic-01576,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",pijama
pcic-01577,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",cazadora
pcic-01578,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",gorra
pcic-01579,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",sombrero
pcic-01580,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",pañuelo
pcic-01581,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",guantes
pcic-01582,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",bufanda
pcic-01583,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",sujetador
pcic-01584,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",braga
pcic-01585,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",calzoncillo
pcic-01586,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",medias
pcic-01587,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",calcetines
pcic-01588,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",bañador
pcic-01589,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",biquini
pcic-01590,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",botas
pcic-01591,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",probador
pcic-01592,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",de hombre
pcic-01593,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",de mujer
pcic-01594,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",de niño
pcic-01595,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",ponerse
pcic-01596,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",quitarse
pcic-01597,A2,vocab,nociones_especificas,"12.2. Ropa, calzado y complementos [ v. Nociones generales 2.6.2. , 5.7. , 5.12. ; Nociones específicas 15.3. ; Saberes y comportamientos socioculturales 1.11. ]",probarse
pcic-01598,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",de atún
pcic-01599,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",paquete ~ de harina
pcic-01600,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",de arroz
pcic-01601,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",caja de galletas
pcic-01602,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",bote ~ de mermelada
pcic-01603,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",litro ~ de leche
pcic-01604,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",de agua
pcic-01605,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",kilo ~ de patatas
pcic-01606,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",de filetes
pcic-01607,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",kilo
pcic-01608,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",cien
pcic-01609,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",doscientos.~ gramos
pcic-01610,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",hacer la lista de la compra
pcic-01611,A2,vocab,nociones_especificas,"12.3. Alimentación [ v. Nociones específicas 5. , 15.3. ; Nociones generales 2. ; Saberes y comportamientos socioculturales 1.11. ]",pesar
pcic-01612,A1,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",precio
pcic-01613,A1,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",billete
pcic-01614,A1,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",pagar con tarjeta
pcic-01615,A2,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",una propina
pcic-01616,A2,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",IVA
pcic-01617,A2,vocab,nociones_especificas,"12.4. Pagos [ v. Nociones específicas 15.3. , Nociones generales 6.2. ]",pagar en efectivo
pcic-01618,A1,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],enfermo
pcic-01619,A1,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],malo
pcic-01620,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],bien
pcic-01621,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],mal
pcic-01622,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],gripe
pcic-01623,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],alergia
pcic-01624,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],fiebre
pcic-01625,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],tos
pcic-01626,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],llevar una vida sana
pcic-01627,A2,vocab,nociones_especificas,13.1. Salud y enfermedades [ v. Saberes y comportamientos socioculturales 1.12.1. ],tener una enfermedad
pcic-01628,A2,vocab,nociones_especificas,13.3. Síntomas,de cabeza
pcic-01629,A2,vocab,nociones_especificas,13.3. Síntomas,de espalda
pcic-01630,A2,vocab,nociones_especificas,13.3. Síntomas,de estómago
pcic-01631,A2,vocab,nociones_especificas,13.3. Síntomas,doler
pcic-01632,A1,vocab,nociones_especificas,"13.4. Centros de asistencia sanitaria [ v. Nociones específicas 11.4. , Saberes y comportamientos socioculturales 1.12.2. ]",enfermero
pcic-01633,A1,vocab,nociones_especificas,"13.4. Centros de asistencia sanitaria [ v. Nociones específicas 11.4. , Saberes y comportamientos socioculturales 1.12.2. ]",al hospital
pcic-01634,A1,vocab,nociones_especificas,"13.4. Centros de asistencia sanitaria [ v. Nociones específicas 11.4. , Saberes y comportamientos socioculturales 1.12.2. ]",al médico
pcic-01635,A2,vocab,nociones_especificas,"13.4. Centros de asistencia sanitaria [ v. Nociones específicas 11.4. , Saberes y comportamientos socioculturales 1.12.2. ]",urgencias
pcic-01636,A1,vocab,nociones_especificas,13.5. Medicina y medicamentos,farmacia
pcic-01637,A2,vocab,nociones_especificas,13.5. Medicina y medicamentos,una medicina
pcic-01638,A2,vocab,nociones_especificas,13.5. Medicina y medicamentos,un medicamento
pcic-01639,A1,vocab,nociones_especificas,13.6. Higiene,agua
pcic-01640,A1,vocab,nociones_especificas,13.6. Higiene,jabón
pcic-01641,A1,vocab,nociones_especificas,13.6. Higiene,la cara
pcic-01642,A1,vocab,nociones_especificas,13.6. Higiene,las manos
pcic-01643,A1,vocab,nociones_especificas,13.6. Higiene,el pelo
pcic-01644,A1,vocab,nociones_especificas,13.6. Higiene,los dientes
pcic-01645,A1,vocab,nociones_especificas,13.6. Higiene,bañarse
pcic-01646,A2,vocab,nociones_especificas,13.6. Higiene,ducha
pcic-01647,A2,vocab,nociones_especificas,13.6. Higiene,bañera
pcic-01648,A2,vocab,nociones_especificas,13.6. Higiene,toalla
pcic-01649,A2,vocab,nociones_especificas,13.6. Higiene,champú
pcic-01650,A2,vocab,nociones_especificas,13.6. Higiene,gel
pcic-01651,A2,vocab,nociones_especificas,13.6. Higiene,colonia
pcic-01652,A2,vocab,nociones_especificas,13.6. Higiene,desodorante
pcic-01653,A2,vocab,nociones_especificas,13.6. Higiene,de dientes
pcic-01654,A2,vocab,nociones_especificas,13.6. Higiene,el pelo
pcic-01655,A2,vocab,nociones_especificas,13.6. Higiene,las manos
pcic-01656,A2,vocab,nociones_especificas,13.6. Higiene,los dientes ~ limpios
pcic-01657,A2,vocab,nociones_especificas,13.6. Higiene,sucios
pcic-01658,A2,vocab,nociones_especificas,13.6. Higiene,cepillarse los dientes
pcic-01659,A2,vocab,nociones_especificas,13.7. Estética,el pelo largo
pcic-01660,A2,vocab,nociones_especificas,13.7. Estética,liso
pcic-01661,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],carné de identidad
pcic-01662,A1,vocab,nociones_especificas,14.1. Viajes [ v. Saberes y comportamientos socioculturales 1.13.1. ],pasaporte
